,time,SOC,load,load Batt,load EVs,cost,reward,rewardTrain,newEVs,price,invalidAction
2023-01-02 16:00:00+00:00,61,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,96.44752,False
2023-01-02 16:15:00+00:00,62,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,3,101.36982,False
2023-01-02 16:30:00+00:00,63,0.006249999999218745,0.41035032321897946,0.0,0.41035032321897946,9.626204083108238,21.15007015831522,20.07877825094177,1,93.83401,False
2023-01-02 16:45:00+00:00,64,0.006249999999218745,0.19280025337241438,0.0,0.19280025337241438,4.23506386159619,10.224955141334888,10.224955141334888,1,87.86428,False
2023-01-02 17:00:00+00:00,65,0.006249999999218745,0.1384122741016929,0.0,0.1384122741016929,3.1968231713782287,7.184097386248739,7.184097386248739,3,92.38554,False
2023-01-02 17:15:00+00:00,66,0.006249999999218745,0.44960588234358634,0.0,0.44960588234358634,9.606505209108944,24.11393596666003,-0.4934996641972553,1,85.46601,False
2023-01-02 17:30:00+00:00,67,0.006249999999218745,0.17747657469154432,0.0,0.17747657469154432,3.8275449985536967,9.483198103312128,9.483198103312128,1,86.26592,False
2023-01-02 17:45:00+00:00,68,0.006249999999218745,0.14321385371748266,0.0,0.14321385371748266,3.0001057476655593,7.74093328114564,7.74093328114564,2,83.79373,False
2023-01-02 18:00:00+00:00,69,0.006249999999218745,0.17700302386212075,0.0,0.17700302386212075,4.023964176595911,9.251262613063146,9.251262613063146,2,90.93549,False
2023-01-02 18:15:00+00:00,70,0.006249999999218745,0.18661232245977788,0.0,0.18661232245977788,4.142031247269821,9.85389293721352,9.85389293721352,0,88.78366,False
2023-01-02 18:30:00+00:00,71,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,2,88.0946,False
2023-01-02 18:45:00+00:00,72,0.006249999999218745,0.22364007171598138,0.0,0.22364007171598138,5.039387965010273,11.733617413688329,11.733617413688329,1,90.1339,False
2023-01-02 19:00:00+00:00,73,0.006249999999218745,0.12105307753422286,0.0,0.12105307753422286,2.6098187065854894,6.469162108481225,6.469162108481225,1,86.23717,False
2023-01-02 19:15:00+00:00,74,0.006249999999218745,0.10577712686737364,0.0,0.10577712686737364,2.25239143078932,5.680893084263703,5.680893084263703,0,85.17499,False
2023-01-02 19:30:00+00:00,75,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,84.96362,False
